2023-04-07 08:13:07,897 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/2.7.11-SNAPSHOT/spring-boot-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:08,133 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-core/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:08,400 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-core/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:08,645 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-core/5.3.27-SNAPSHOT/spring-core-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:08,902 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-core/5.3.27-SNAPSHOT/spring-core-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:09,156 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jcl/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:09,420 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jcl/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:09,670 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jcl/5.3.27-SNAPSHOT/spring-jcl-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:09,928 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jcl/5.3.27-SNAPSHOT/spring-jcl-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:10,171 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-context/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:10,440 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-context/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:10,681 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-context/5.3.27-SNAPSHOT/spring-context-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:10,930 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-context/5.3.27-SNAPSHOT/spring-context-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:11,168 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aop/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:11,436 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aop/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:11,671 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aop/5.3.27-SNAPSHOT/spring-aop-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:11,922 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aop/5.3.27-SNAPSHOT/spring-aop-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:12,158 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-beans/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:12,416 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-beans/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:12,652 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-beans/5.3.27-SNAPSHOT/spring-beans-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:12,907 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-beans/5.3.27-SNAPSHOT/spring-beans-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:13,144 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-expression/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:13,411 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-expression/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:13,650 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-expression/5.3.27-SNAPSHOT/spring-expression-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:13,905 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-expression/5.3.27-SNAPSHOT/spring-expression-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:14,143 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:14,419 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:14,660 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/2.7.11-SNAPSHOT/spring-boot-autoconfigure-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:14,915 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/2.7.11-SNAPSHOT/spring-boot-autoconfigure-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:15,159 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:15,445 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:15,686 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.11-SNAPSHOT/spring-boot-starter-logging-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:15,941 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.11-SNAPSHOT/spring-boot-starter-logging-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:16,382 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:16,648 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:16,889 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.11-SNAPSHOT/spring-boot-starter-web-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:17,146 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.11-SNAPSHOT/spring-boot-starter-web-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:17,389 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:17,660 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:17,899 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.11-SNAPSHOT/spring-boot-starter-json-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:18,152 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.11-SNAPSHOT/spring-boot-starter-json-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:18,694 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-web/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:18,959 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-web/5.3.27-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:19,257 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-web/5.3.27-SNAPSHOT/spring-web-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:19,520 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-web/5.3.27-SNAPSHOT/spring-web-5.3.27-20230406.162533-14.pom
2023-04-07 08:13:19,864 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:20,126 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.11-SNAPSHOT/maven-metadata.xml
2023-04-07 08:13:20,362 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.11-SNAPSHOT/spring-boot-starter-tomcat-2.7.11-20230405.135509-7.pom
2023-04-07 08:13:20,618 [Worker-2: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.11-SNAPSHOT/spring-boot-starter-tomcat-2.7.11-20230405.135509-7.pom
